transaction_id,transaction_ts,customer_id,customer_name,gender,age,signup_date,county,town,merchant_id,merchant_name,category,product,quantity,unit_price_kes,discount_pct,amount_kes,delivery_fee_kes,channel,payment_method,device_os,status,rating,session_id,delivery_days
TXN200576,2025-02-27 08:00:46,CUST5765,Nyambura Kimani,Female,39,2024-05-15,Uasin Gishu,Kapsoya,MER1060,Jamii Stores,Airtime & Data,Safaricom Data 10GB,5,764.0,0,3820.0,0,Agent Outlet,Airtel Money,Android,Refunded,,SES700576,
TXN200960,2025-02-27 08:41:20,CUST5939,Mwende Mburu,Female,18,2024-02-04,Mombasa,Likoni,MER1010,Twiga Supplies,Airtime & Data,Safaricom Airtime 100,1,586.0,20,468.8,0,USSD,Airtel Money,Android,Completed,3,SES700960,
TXN200960,2025-02-27 08:41:20,CUST5939,Mwende Mburu,Female,18,2024-02-04,Mombasa,Likoni,MER1010,Twiga Supplies,Airtime & Data,Safaricom Airtime 100,1,586.0,20,468.8,0,USSD,Airtel Money,Android,Completed,3,SES700960,
TXN213521,2025-02-27 10:07:57,CUST5421,Maina Hassan,Male,29,2024-02-05,Nakuru,Bahati,MER1086,Tumaini Supplies,Utilities,KPLC Token,2,5169.0,5,9821.1,0,Mobile App,Bank Transfer,Android,Completed,3,SES713513,
TXN208341,2025-02-27 10:14:09,CUST6594,Chepkorir Githinji,Female,34,2025-02-23,Nairobi,Langata,MER1027,Amani Hub,Groceries,Cooking Oil 3L,2,2138.0,0,4276.0,250,Mobile App,M-Pesa,Android,Completed,4,SES708337,4
TXN210084,2025-02-27 12:04:18,CUST6077,Kamau Mutua,Male,29,2024-03-06,Nairobi,Langata,MER1073,Chapa Enterprises,Transport,Matatu Fare,1,2253.0,0,2253.0,0,USSD,Bank Transfer,Android,Completed,,SES710078,
TXN206783,2025-02-27 12:28:46,CUST5140,Mwende Nzioka,Female,24,2024-08-01,Nairobi,Westlands,MER1070,Nuru Ltd,Airtime & Data,Safaricom Data 10GB,2,472.0,0,944.0,0,USSD,M-Pesa,Android,Completed,,SES706780,
TXN206513,2025-02-27 12:34:52,CUST5569,Otieno Simiyu,Male,28,2024-06-18,Machakos,Mlolongo,MER1071,Jamii Supplies,Groceries,Green Grams 1kg,3,860.0,10,2322.0,0,USSD,M-Pesa,Feature Phone,Completed,3,SES706510,
TXN208538,2025-02-27 12:46:27,CUST5638,Kipchumba Sang,Male,41,2023-12-09,Nairobi,Langata,MER1004,Twiga Ltd,Financial Services,Insurance Premium,2,26857.0,0,53714.0,0,USSD,M-Pesa,Feature Phone,Completed,5,SES708534,
TXN213456,2025-02-27 13:00:43,CUST5532,Maina Hassan,Male,35,2025-01-18,Kakamega,Malava,MER1002,Chapa Mart,Electronics,Tecno Spark Phone,2,28615.0,0,57230.0,150,Mobile App,M-Pesa,Android,Completed,4,SES713448,3
TXN207528,2025-02-27 13:33:02,CUST6270,Gathoni Sang,Female,32,2024-01-23,Nairobi,Kasarani,MER1021,Twiga Collection,Groceries,Milk 500ml x12,4,2049.0,20,6556.8,200,USSD,M-Pesa,iOS,Completed,3,SES707525,1
TXN201256,2025-02-27 13:37:26,CUST6555,Ochieng Kiptoo,Male,40,2024-12-02,Nairobi,Langata,MER1001,Bora Agencies,Fashion,Leather Sandals,2,508.0,15,863.6,300,Mobile App,Airtel Money,Android,Completed,,SES701256,5
TXN212831,2025-02-27 13:59:39,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,,MER1012,Rafiki Traders,Airtime & Data,Telkom Bundle 5GB,8,1230.0,0,9840.0,0,USSD,M-Pesa,Android,Completed,,SES712823,
TXN210706,2025-02-27 16:37:43,CUST5289,Wangari Githinji,Female,45,2025-01-21,Nairobi,Westlands,MER1069,Soko Ltd,Financial Services,Savings Deposit,1,11696.0,5,11111.2,0,USSD,Cash,Feature Phone,Completed,4,SES710699,
TXN204594,2025-02-27 17:07:54,CUST5434,Wafula Kiptoo,Male,32,2024-11-15,Nyeri,Othaya,MER1026,Safi Stores,Agriculture,Maize Seed 2kg,2,6003.0,0,12006.0,350,Agent Outlet,Cash,Android,Completed,5,SES704593,2
TXN204911,2025-02-27 18:07:26,CUST6275,Kiprop Kimani,Male,28,2025-01-04,Nairobi,Kasarani,MER1117,Heri Stores,Airtime & Data,Safaricom Data 10GB,1,1108.0,0,1108.0,0,Mobile App,Card,iOS,Completed,,SES704909,
TXN213089,2025-02-27 18:08:13,CUST5630,Njeri Mburu,Female,40,2025-02-15,Nairobi,Kasarani,MER1012,Rafiki Traders,Airtime & Data,Telkom Bundle 5GB,1,365.0,10,328.5,0,USSD,Bank Transfer,Feature Phone,Failed,,SES713081,
TXN211530,2025-02-27 18:42:20,CUST5459,Kamau Githinji,Male,34,2024-10-28,Mombasa,Mvita,MER1047,Safi Ltd,Airtime & Data,Safaricom Data 10GB,1,1392.0,0,1392.0,0,Mobile App,M-Pesa,iOS,Completed,3,SES711523,
TXN207224,2025-02-27 18:45:22,CUST5607,Awuor Koech,Female,18,2024-05-04,Nairobi,Kilimani,MER1117,Heri Stores,Airtime & Data,Airtel Data 2GB,1,430.0,10,387.0,0,Web,M-Pesa,iOS,Completed,4,SES707221,
TXN210642,2025-02-27 18:49:27,CUST6318,Adhiambo Ali,Female,18,2024-09-04,Nairobi,Kilimani,MER1018,Furaha Collection,Transport,Ride Hailing Trip,2,234.0,10,421.2,0,Agent Outlet,Cash,iOS,Pending,,SES710635,
TXN205238,2025-02-27 19:00:52,CUST5390,Njoki Mutua,Female,20,2024-03-21,Kisumu,Mamboleo,MER1086,Tumaini Supplies,Utilities,Internet Monthly,2,3732.0,0,7464.0,0,Mobile App,M-Pesa,Android,Completed,,SES705236,
TXN202101,2025-02-27 20:51:40,CUST6781,Muthoni Kiptoo,Female,42,2024-03-10,Kiambu,Ruiru,MER1013,Amani Supplies,Food & Beverage,Fresh Juice 1L,2,1972.0,0,3944.0,350,USSD,M-Pesa,Feature Phone,Completed,5,SES702100,2
TXN203671,2025-02-27 22:01:44,CUST5504,Chepkorir Ouma,Female,28,2024-02-23,Kakamega,Kakamega Town,MER1035,Twiga Enterprises,Financial Services,Savings Deposit,1,16510.0,0,16510.0,0,Agent Outlet,M-Pesa,Android,Completed,,SES703670,
TXN213962,2025-02-28 07:00:08,CUST6449,Kanini Amollo,Female,22,2024-12-22,Mombasa,Changamwe,MER1032,Chapa Enterprises,Transport,Shuttle Ticket,1,1241.0,0,1241.0,0,Mobile App,M-Pesa,Android,Completed,,SES713953,
TXN207098,2025-02-28 09:11:06,CUST5895,Abdi Mburu,Male,42,2024-12-17,Nairobi,Embakasi,MER1009,Bora Collection,Health & Beauty,Braiding Hair Pack,2,3620.0,0,7240.0,350,USSD,M-Pesa,iOS,Failed,,SES707095,
TXN208119,2025-02-28 10:16:44,CUST5835,Kariuki Ogutu,Male,24,2023-12-28,KAJIADO,Ongata Rongai,MER1067,Baraka Enterprises,Airtime & Data,Telkom Bundle 5GB,3,336.0,15,856.8,0,Mobile App,M-Pesa,Android,Completed,3,SES708115,
TXN213266,2025-02-28 11:44:22,CUST6183,Kirui Ouma,Male,35,2024-08-01,Kiambu,Ruiru,MER1087,Zawadi Stores,Agriculture,Poultry Feed 20kg,1,5665.0,0,5665.0,300,Agent Outlet,M-Pesa,Feature Phone,Completed,4,SES713258,1
TXN208861,2025-02-28 12:15:11,CUST5042,Kipchumba Hassan,Male,,2024-02-18,Nairobi,Kilimani,MER1067,Baraka Enterprises,Airtime & Data,Airtime Voucher 250,1,442.0,0,442.0,0,Mobile App,Card,iOS,Completed,,SES708856,
TXN208774,2025-02-28 12:45:09,CUST6179,Mwende Sang,Female,47,2024-05-17,MOMBASA,Mvita,MER1013,Amani Supplies,Food & Beverage,Mandazi Pack,10,449.0,0,4490.0,300,USSD,Airtel Money,Feature Phone,Completed,5,SES708770,1
TXN214954,2025-02-28 13:01:56,CUST6270,Gathoni Sang,Female,32,2024-01-23,Nairobi,Kasarani,MER1087,Zawadi Stores,Agriculture,Knapsack Sprayer,1,11189.0,0,11189.0,350,USSD,M-Pesa,iOS,Completed,2,SES714945,1
TXN211415,2025-02-28 15:02:07,CUST5811,Halima Muriuki,Female,30,2024-07-06,Kiambu,Kikuyu,MER1058,Twiga Collection,Airtime & Data,Airtel Data 2GB,4,1191.0,0,4764.0,0,Agent Outlet,Cash,Android,Completed,,SES711408,
TXN205734,2025-02-28 15:07:02,CUST5419,Atieno Mbugua,Female,25,2024-08-21,Uasin Gishu,Eldoret Town,MER1077,Jamii Mart,Food & Beverage,Nyama Choma Platter,3,1575.0,0,4725.0,350,USSD,M-Pesa,Feature Phone,Completed,,SES705732,2
TXN203245,2025-02-28 15:27:47,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1095,Rafiki Hub,Airtime & Data,Airtime Voucher 250,1,400.0,0,400.0,0,Mobile App,,Android,Completed,,SES703244,
TXN207368,2025-02-28 15:45:26,CUST5314,Kiplagat Ogutu,Male,29,2024-11-12,Kilifi,Kilifi Town,MER1089,Soko Enterprises,Transport,Matatu Fare,10,1043.0,0,10430.0,0,USSD,M-Pesa,Feature Phone,Completed,,SES707365,
TXN206344,2025-02-28 15:54:33,CUST5496,Muthoni Koech,Female,25,2024-01-08,Nyeri,Karatina,MER1026,Safi Stores,Agriculture,Poultry Feed 20kg,5,9102.0,0,45510.0,150,USSD,M-Pesa,Android,Completed,,SES706341,2
TXN210698,2025-02-28 17:29:04,CUST5343,Hamisi Ndung'u,Male,32,2024-01-26,Nairobi,Langata,MER1111,Nuru Enterprises,Utilities,KPLC Token,1,1443.0,15,1226.55,0,Mobile App,M-Pesa,Android,Completed,,SES710691,
TXN209862,2025-02-28 17:59:30,CUST5718,Kiplagat Ouma,Male,32,2024-03-08,Nakuru,Gilgil,MER1037,Imani Hub,Airtime & Data,Telkom Bundle 5GB,1,945.0,0,945.0,0,USSD,M-Pesa,Feature Phone,Completed,5,SES709856,
TXN212892,2025-02-28 18:00:10,CUST5179,Fatuma Ndung'u,Female,39,2024-10-07,Nairobi,Kilimani,MER1049,Mama Stores,Electronics,Bluetooth Speaker,4,32985.0,5,125343.0,100,Mobile App,M-Pesa,Android,Completed,,SES712884,1
TXN207413,2025-02-28 18:09:15,CUST5733,Mwende Wanyama,Female,42,2024-02-04,Machakos,Athi River,MER1011,Neema Agencies,Airtime & Data,Safaricom Data 10GB,8,332.0,0,2656.0,0,Mobile App,M-Pesa,Android,Completed,5,SES707410,
TXN212485,2025-02-28 18:22:15,CUST6469,Salim Karanja,Male,30,2024-04-21,Nakuru,Gilgil,MER1087,Zawadi Stores,Agriculture,Poultry Feed 20kg,4,6718.0,0,26872.0,250,Mobile App,Cash,Android,Completed,,SES712477,3
TXN203031,2025-02-28 18:36:17,CUST5350,Chepkorir Mburu,Female,35,2024-08-21,Nairobi,Ruaraka,MER1084,Zawadi Supplies,Airtime & Data,Telkom Bundle 5GB,2,102.0,0,204.0,0,Mobile App,Cash,Android,Completed,,SES703030,
TXN211462,2025-02-28 18:41:43,CUST5348,Wafula Ndung'u,Male,25,2024-05-30,Mombasa,Nyali,MER1075,Heri Agencies,Health & Beauty,Vitamin C Tablets,1,164.0,20,131.2,350,USSD,M-Pesa,Web Browser,Completed,,SES711455,1
TXN205752,2025-02-28 19:14:04,CUST5130,Njoroge Mbugua,Male,29,2025-01-08,Machakos,Mlolongo,MER1008,Tumaini Mart,Utilities,Internet Monthly,3,4880.0,0,14640.0,0,Mobile App,M-Pesa,Android,Failed,,SES705750,
TXN203304,2025-02-28 19:23:23,CUST5486,Amina Amollo,Female,26,2025-02-27,Mombasa,Changamwe,MER1060,Jamii Stores,Airtime & Data,Safaricom Airtime 100,1,581.0,10,522.9,0,Mobile App,M-Pesa,Android,Completed,5,SES703303,
TXN214341,2025-02-28 19:27:23,CUST6638,Onyango Mbugua,Male,48,2024-11-12,Nairobi,Karen,MER1081,Baraka Ltd,Airtime & Data,Airtime Voucher 250,5,1143.0,0,5715.0,0,Mobile App,M-Pesa,Android,Completed,,SES714332,
TXN209650,2025-02-28 19:32:16,CUST5826,Wanyonyi Bett,Male,32,2025-01-01,Kisumu,Mamboleo,MER1012,Rafiki Traders,Airtime & Data,Safaricom Data 10GB,1,711.0,0,711.0,0,Web,M-Pesa,Android,Completed,3,SES709644,
TXN201687,2025-02-28 19:56:30,CUST6639,Kirui Wachira,Male,39,2024-04-14,Mombasa,Changamwe,MER1115,Mizizi Supplies,Financial Services,Insurance Premium,2,4745.0,0,9490.0,0,Mobile App,M-Pesa,Android,Completed,,SES701686,
TXN201921,2025-02-28 20:21:09,CUST6705,Omondi Wachira,Male,26,2025-02-14,Machakos,Athi River,MER1101,Soko Hub,Groceries,Unga Maize Flour 2kg,1,1861.0,0,1861.0,0,Agent Outlet,M-Pesa,Feature Phone,Completed,4,SES701920,
TXN205223,2025-02-28 20:22:26,CUST5581,Njoki Kiptoo,Female,22,2024-09-17,Uasin Gishu,Kapsoya,MER1063,Rafiki Ltd,Agriculture,Poultry Feed 20kg,1,2001.0,10,1800.9,250,Agent Outlet,Cash,Android,Refunded,,SES705221,
TXN204689,2025-02-28 21:12:33,CUST5179,Fatuma Ndung'u,Female,39,2024-10-07,Nairobi,Kilimani,MER1072,Bora Dukas,Transport,Shuttle Ticket,1,2372.0,0,2372.0,0,Mobile App,M-Pesa,Android,Completed,,SES704687,
TXN210930,2025-02-28 22:05:10,CUST6368,Salim Langat,Male,36,2024-12-26,Kisumu,Mamboleo,MER1095,Rafiki Hub,Airtime & Data,Safaricom Data 10GB,2,1145.0,0,2290.0,0,Mobile App,M-Pesa,Android,Completed,,SES710923,
TXN202225,2025-02-28 23:04:38,CUST5216,Njoroge Juma,Male,34,2024-01-11,Nairobi,Embakasi,MER1006,Mizizi Traders,Utilities,Water Bill,1,2560.0,0,2560.0,0,Mobile App,M-Pesa,Android,Completed,,SES702224,
TXN205107,2025-02-28 23:12:01,CUST6028,Zawadi Karanja,Female,19,2024-11-27,Meru,Maua,MER1010,Twiga Supplies,Airtime & Data,Airtime Voucher 250,1,1461.0,0,1461.0,0,USSD,M-Pesa,Android,Failed,,SES705105,
TXN214716,2025-03-01 07:07:55,CUST6576,Rotich Osoro,Male,26,2025-02-14,Nairobi,Ruaraka,MER1013,Amani Supplies,Food & Beverage,Mandazi Pack,2,1628.0,0,3256.0,300,Mobile App,Airtel Money,Android,Completed,,SES714707,2
TXN214896,2025-03-01 08:41:46,CUST5306,Barasa Karanja,Male,45,2024-01-25,Nairobi,Embakasi,MER1093,Rafiki Stores,Utilities,Water Bill,1,3079.0,0,3079.0,0,USSD,M-Pesa,Android,Completed,5,SES714887,
TXN200371,2025-03-01 10:26:06,CUST5954,Kilonzo Chege,Male,23,2023-12-27,Kiambu,Ruiru,MER1106,Tumaini Hub,Food & Beverage,Chapati Pack,1,103.0,0,103.0,300,USSD,M-Pesa,Android,Completed,,SES700372,1
TXN212465,2025-03-01 11:03:52,CUST6325,Hamisi Mutua,Male,26,2025-01-13,Nairobi,Ruaraka,MER1048,Jamii Agencies,Fashion,Denim Jacket,2,1614.0,0,3228.0,150,Agent Outlet,M-Pesa,Web Browser,Completed,4,SES712457,3
TXN214577,2025-03-01 12:24:38,CUST6276,Njoki Mbugua,Female,31,2024-06-02,Nairobi,Kilimani,MER1059,Heri Mart,Fashion,Denim Jacket,2,4027.0,0,8054.0,300,USSD,M-Pesa,Feature Phone,Completed,2,SES714568,2
TXN211344,2025-03-01 12:36:53,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1051,Nuru Ltd,Groceries,Green Grams 1kg,1,516.0,0,516.0,250,Mobile App,M-Pesa,Android,Completed,,SES711337,1
TXN205946,2025-03-01 12:49:33,CUST5854,Amina Sang,Female,28,2025-01-06,Kilifi,Mtwapa,MER1058,Twiga Collection,Airtime & Data,Airtel Data 2GB,3,709.0,0,2127.0,0,USSD,M-Pesa,Feature Phone,Completed,5,SES705944,
TXN202304,2025-03-01 12:53:22,CUST5944,Nekesa Cheruiyot,Female,34,2024-05-23,Nakuru,Lanet,MER1069,Soko Ltd,Financial Services,Loan Repayment,3,14949.0,0,44847.0,0,USSD,Card,Android,Completed,,SES702303,
TXN213458,2025-03-01 13:57:58,CUST5053,Achieng Koech,Female,34,2025-02-15,Machakos,Machakos Town,MER1094,Bidii Collection,Health & Beauty,Braiding Hair Pack,1,560.0,0,560.0,300,Agent Outlet,Cash,Android,Completed,,SES713450,3
TXN209806,2025-03-01 13:59:16,CUST6050,Mutiso Wanyama,Male,33,2025-02-12,Kisumu,Mamboleo,MER1051,Nuru Ltd,Groceries,Green Grams 1kg,1,921.0,0,921.0,100,USSD,M-Pesa,Android,Completed,3,SES709800,3
TXN202934,2025-03-01 15:19:26,CUST5571,Kimutai Chege,Male,29,2024-12-10,Nyeri,Othaya,MER1013,Amani Supplies,Food & Beverage,Chapati Pack,4,1309.0,0,5236.0,250,Mobile App,M-Pesa,Android,Completed,,SES702933,2
TXN202932,2025-03-01 15:33:21,CUST6405,Salim Cheruiyot,Male,32,2024-05-20,nyeri,Othaya,MER1087,Zawadi Stores,Agriculture,Maize Seed 2kg,1,965.0,0,965.0,300,USSD,M-Pesa,Android,Refunded,,SES702931,
TXN211279,2025-03-01 15:41:00,CUST5171,Barasa Nzioka,Male,26,2025-01-12,KAKAMEGA,Mumias,MER1076,Bora Stores,Food & Beverage,Mandazi Pack,2,1988.0,0,3976.0,350,Mobile App,M-Pesa,Android,Completed,5,SES711272,1
TXN208943,2025-03-01 15:53:20,CUST5007,Maina Amollo,Male,44,2024-07-29,Nairobi,Kilimani,MER1012,Rafiki Traders,Airtime & Data,Telkom Bundle 5GB,2,604.0,0,1208.0,0,Mobile App,Bank Transfer,Android,Completed,4,SES708938,
TXN210593,2025-03-01 16:06:02,CUST5826,Wanyonyi Bett,Male,32,2025-01-01,Kisumu,Mamboleo,MER1012,Rafiki Traders,Airtime & Data,Safaricom Data 10GB,3,351.0,0,1053.0,0,Mobile App,,Android,Completed,5,SES710586,
TXN200141,2025-03-01 17:14:03,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1012,Rafiki Traders,Airtime & Data,Airtel Data 2GB,1,523.0,15,444.55,0,USSD,Bank Transfer,Android,Completed,,SES700142,
TXN214648,2025-03-01 17:56:23,CUST5703,Mutiso Bett,Male,27,2024-04-19,Kisumu,Kondele,MER1062,Bidii Supplies,Transport,Ride Hailing Trip,1,2073.0,0,2073.0,0,USSD,Airtel Money,Feature Phone,Completed,,SES714639,
TXN210367,2025-03-01 18:21:38,CUST5049,Omollo Sang,Male,18,2025-01-21,Nairobi,Embakasi,MER1033,Bora Traders,Transport,Matatu Fare,1,934.0,0,934.0,0,USSD,Airtel Money,Android,Completed,2,SES710361,
TXN204678,2025-03-01 18:35:42,CUST6050,Mutiso Wanyama,Male,33,2025-02-12,Kisumu,Mamboleo,MER1099,Baraka Supplies,Fashion,Maasai Shuka,1,6675.0,0,6675.0,300,USSD,M-Pesa,Android,Refunded,,SES704676,
TXN203056,2025-03-01 19:05:45,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1109,Twiga Traders,Transport,Shuttle Ticket,2,2083.0,0,4166.0,0,Agent Outlet,M-Pesa,Android,Cancelled,,SES703055,
TXN200736,2025-03-01 19:40:41,CUST5455,Barasa Wachira,Male,27,2024-01-18,Nairobi,,MER1021,Twiga Collection,Groceries,Green Grams 1kg,1,2048.0,10,1843.2,150,USSD,M-Pesa,Android,Completed,3,SES700736,4
TXN214553,2025-03-01 20:29:49,CUST6639,Kirui Wachira,Male,39,2024-04-14,Mombasa,Changamwe,MER1065,Baraka Supplies,Transport,Shuttle Ticket,10,2416.0,0,24160.0,0,USSD,Cash,Android,Completed,4,SES714544,
TXN214852,2025-03-01 20:36:35,CUST6366,Maina Mutua,Male,31,2024-05-29,Kiambu,Limuru,MER1003,Twiga Supplies,Transport,Matatu Fare,8,2994.0,5,22754.4,0,Agent Outlet,Cash,Android,Completed,,SES714843,
TXN206527,2025-03-01 20:44:04,CUST6555,Ochieng Kiptoo,Male,40,2024-12-02,NAIROBI,Langata,MER1033,Bora Traders,Transport,Matatu Fare,2,1108.0,0,2216.0,0,USSD,M-Pesa,Android,Completed,,SES706524,
TXN211063,2025-03-01 21:20:57,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1009,Bora Collection,Health & Beauty,Braiding Hair Pack,1,1700.0,10,1530.0,100,Mobile App,Cash,Android,Completed,,SES711056,2
TXN204247,2025-03-01 21:34:42,CUST5365,Akinyi Mbugua,Female,27,2024-05-18,Nairobi,Embakasi,MER1024,Neema Dukas,Health & Beauty,Vitamin C Tablets,4,2140.0,15,7276.0,250,Web,,Android,Completed,,SES704246,2
TXN213471,2025-03-02 06:15:44,CUST6219,Mwikali Mbugua,Female,42,2025-02-28,Nairobi,Langata,MER1109,Twiga Traders,Transport,Boda Ride,1,2663.0,0,2663.0,0,Agent Outlet,M-Pesa,Feature Phone,Completed,,SES713463,
TXN204876,2025-03-02 08:42:21,CUST6185,Kilonzo Koech,Male,32,2025-02-06,Machakos,Kangundo,MER1108,Bidii Supplies,Food & Beverage,Mandazi Pack,4,1627.0,10,5857.2,250,Agent Outlet,Cash,Feature Phone,Completed,4,SES704874,2
TXN202878,2025-03-02 09:10:21,CUST6028,Zawadi Karanja,Female,19,2024-11-27,Meru,Maua,MER1015,Soko Collection,Transport,Shuttle Ticket,1,888.0,20,710.4,0,USSD,M-Pesa,Android,Completed,4,SES702877,
TXN212578,2025-03-02 11:04:20,CUST5235,Kanini Cheruiyot,Female,26,2025-01-21,Nakuru,Gilgil,MER1047,Safi Ltd,Airtime & Data,Safaricom Data 10GB,2,340.0,0,680.0,0,Mobile App,Airtel Money,Android,Completed,5,SES712570,
TXN205133,2025-03-02 12:11:02,CUST6497,Mueni Mburu,Female,46,2024-11-12,Kajiado,,MER1030,Baraka Ltd,Groceries,Sukari 1kg,1,1001.0,0,1001.0,300,Mobile App,Airtel Money,Android,Completed,,SES705131,4
TXN202997,2025-03-02 12:14:58,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1039,Bora Mart,Groceries,Cooking Oil 3L,4,2438.0,0,9752.0,200,Mobile App,Card,Android,Completed,,SES702996,4
TXN207451,2025-03-02 12:23:23,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1096,Pamoja Mart,Groceries,Milk 500ml x12,1,818.0,0,818.0,150,Mobile App,Airtel Money,Android,Completed,4,SES707448,1
TXN209477,2025-03-02 12:24:01,CUST5281,Nyambura Bett,Female,36,2024-08-09,Nyeri,Karatina,MER1026,Safi Stores,Agriculture,Knapsack Sprayer,1,6817.0,10,6135.3,250,USSD,M-Pesa,Android,Completed,,SES709472,2
TXN208076,2025-03-02 13:40:59,CUST6283,Baraka Hassan,Male,40,2023-11-30,Kajiado,Ongata Rongai,MER1087,Zawadi Stores,Agriculture,Knapsack Sprayer,4,4467.0,0,17868.0,100,USSD,M-Pesa,Feature Phone,Completed,,SES708072,2
TXN201050,2025-03-02 13:59:03,CUST5526,Wangari Mburu,Female,,2024-11-28,Kisumu,Mamboleo,MER1077,Jamii Mart,Food & Beverage,Chapati Pack,8,1757.0,0,14056.0,350,USSD,Card,Android,Failed,,SES701050,
TXN214893,2025-03-02 14:25:48,CUST5638,Kipchumba Sang,Male,41,2023-12-09,Nairobi,Langata,MER1098,Mizizi Mart,Fashion,Kitenge Shirt,2,1791.0,0,3582.0,100,Agent Outlet,M-Pesa,Feature Phone,Completed,,SES714884,3
TXN203193,2025-03-02 15:12:26,CUST5179,Fatuma Ndung'u,Female,39,2024-10-07,Nairobi,Kilimani,MER1037,Imani Hub,Airtime & Data,Safaricom Data 10GB,1,67.0,0,67.0,0,USSD,M-Pesa,Android,Completed,,SES703192,
TXN211095,2025-03-02 15:24:17,CUST5390,Njoki Mutua,Female,20,2024-03-21,Kisumu,Mamboleo,MER1080,Furaha Agencies,Airtime & Data,Telkom Bundle 5GB,4,1007.0,0,4028.0,0,Mobile App,Card,Android,Completed,,SES711088,
TXN200808,2025-03-02 15:37:41,CUST5434,Wafula Kiptoo,Male,32,2024-11-15,Nyeri,,MER1026,Safi Stores,Agriculture,DAP Fertilizer 50kg,1,9244.0,5,8781.8,300,Agent Outlet,Bank Transfer,Android,Completed,,SES700808,4
TXN202457,2025-03-02 16:05:24,CUST5218,Yusuf Ali,Male,33,2023-12-11,Kisumu,Mamboleo,MER1098,Mizizi Mart,Fashion,Maasai Shuka,3,1283.0,0,3849.0,0,USSD,M-Pesa,iOS,Completed,,SES702456,
TXN211861,2025-03-02 16:29:22,CUST5569,Otieno Simiyu,Male,28,2024-06-18,Machakos,Mlolongo,MER1016,Baraka Traders,Airtime & Data,Safaricom Data 10GB,2,789.0,0,1578.0,0,USSD,M-Pesa,Feature Phone,Completed,,SES711853,
TXN211125,2025-03-02 16:39:07,CUST5932,Jelagat Mbugua,Female,28,2024-01-21,Nairobi,Karen,MER1020,Imani Enterprises,Groceries,Green Grams 1kg,3,2385.0,0,7155.0,0,Mobile App,,Android,Completed,,SES711118,
TXN214666,2025-03-02 16:56:27,CUST5888,Mutuku Okoth,Male,35,2024-04-22,Nairobi,Westlands,MER1073,Chapa Enterprises,Transport,Shuttle Ticket,1,1687.0,0,1687.0,0,Web,M-Pesa,Android,Failed,,SES714657,
TXN206996,2025-03-02 17:19:07,CUST5526,Wangari Mburu,Female,33,2024-11-28,Kisumu,Mamboleo,MER1004,Twiga Ltd,Financial Services,Insurance Premium,1,1609.0,0,1609.0,0,Web,Bank Transfer,Android,Completed,,SES706993,
TXN211987,2025-03-02 17:22:34,CUST5568,Naliaka Nzioka,Female,18,2024-01-14,Nairobi,Kilimani,MER1044,Nuru Supplies,Transport,Boda Ride,2,1339.0,10,2410.2,0,USSD,M-Pesa,Android,Completed,3,SES711979,
TXN212747,2025-03-02 17:36:39,CUST5348,Wafula Ndung'u,Male,25,2024-05-30,Mombasa,Nyali,MER1056,Tumaini Enterprises,Groceries,Milk 500ml x12,1,348.0,5,330.6,250,Mobile App,M-Pesa,Web Browser,Completed,2,SES712739,7
TXN200804,2025-03-02 18:04:26,CUST5630,Njeri Mburu,Female,40,2025-02-15,Nairobi,Kasarani,MER1079,Imani Ltd,Utilities,Water Bill,1,402.0,20,321.6,0,USSD,M-Pesa,Feature Phone,Completed,4,SES700804,
TXN204007,2025-03-02 18:06:54,CUST5853,Akinyi Simiyu,Female,24,2024-07-02,Nakuru,Lanet,MER1055,Imani Collection,Airtime & Data,Airtime Voucher 250,4,209.0,15,710.6,0,Mobile App,M-Pesa,Android,Completed,4,SES704006,
TXN207215,2025-03-02 18:30:10,CUST6028,Zawadi Karanja,Female,19,2024-11-27,Meru,Maua,MER1013,Amani Supplies,Food & Beverage,Fresh Juice 1L,1,869.0,0,869.0,200,USSD,Card,Android,Failed,,SES707212,
TXN201393,2025-03-02 18:30:46,CUST5255,Wafula Amollo,Male,30,2023-12-05,Nakuru,Njoro,MER1066,Twiga Mart,Airtime & Data,Safaricom Data 10GB,2,548.0,0,1096.0,0,USSD,Airtel Money,Android,Completed,5,SES701393,
TXN207484,2025-03-02 18:47:04,CUST6515,Mwende Bett,Female,28,2024-12-01,Mombasa,Likoni,MER1087,Zawadi Stores,Agriculture,DAP Fertilizer 50kg,2,6517.0,0,13034.0,0,Mobile App,,Android,Completed,3,SES707481,
