transaction_id,transaction_timestamp,customer_id,customer_name,gender,age,county,phone_number,channel,transaction_type,merchant_category,device_type,amount_kes,transaction_fee_kes,balance_after_kes,status
TXN0005860,2024-03-21 20:24:41,CUST00201,Kariuki Mutiso,Female,55,Nairobi,0723746305,M-Pesa,Pay Bill,DSTV/GOTV,Android,98393.74,105,100077.85,Completed
TXN0002007,2024-03-21 20:37:54,CUST00718,Moraa Owuor,Male,64,Machakos,0759937338,M-Pesa,Withdraw Cash,N/A,Feature Phone,21425.43,108,229253.63,Completed
TXN0003605,2024-03-21 21:53:44,CUST00793,Jelagat Waweru,Male,58,Nakuru,0723515140,M-Pesa,Withdraw Cash,N/A,Android,57083.42,108,39758.86,Completed
TXN0000902,2024-03-21 22:26:47,CUST00765,Nyambura Mutiso,Male,61,Nairobi,0710349640,Equitel,Withdraw Cash,N/A,Feature Phone,5262.78,62,95070.9,Completed
TXN0005615,2024-03-21 22:55:42,CUST00731,Nafula Njuguna,Male,18,Nakuru,0111085866,M-Pesa,Send Money,N/A,Android,12278.65,55,73647.09,Completed
TXN0003203,2024-03-22 00:02:54,CUST00265,Kariuki Gichuru,Male,66,Bungoma,0710664930,M-Pesa,Send Money,N/A,Android,30362.24,100,230349.02,Completed
TXN0003205,2024-03-22 00:28:00,CUST00505,Barasa Odhiambo,Male,56,Nairobi,0740112845,M-Pesa,Buy Goods (Till),Restaurant,Android,7993.6,87,106286.33,Completed
TXN0003983,2024-03-22 07:09:50,CUST00534,Njoroge Njuguna,Female,21,Uasin Gishu,0722554478,M-Pesa,Pay Bill,SACCO,Android,68336.68,108,53367.11,Completed
TXN0000440,2024-03-22 08:16:16,CUST00579,Barasa Wabwire,Male,54,Kericho,0759728096,M-Pesa,Airtime Purchase,N/A,Android,199.13,0.0,104250.14,Completed
TXN0002325,2024-03-22 08:57:16,CUST00583,Wangari Ochieng,Female,48,Nairobi,0111885205,M-Pesa,Buy Goods (Till),Hardware,Android,21449.71,0.0,70844.81,Failed
TXN0004784,2024-03-22 10:32:14,CUST00276,Nyambura Ochieng,Male,44,Homa Bay,0701861330,M-Pesa,Withdraw Cash,N/A,Feature Phone,9874.57,87,96661.01,Completed
TXN0002905,2024-03-22 10:36:36,CUST00361,Kemboi Musyoka,Female,51,Machakos,0790027096,Airtel Money,Buy Goods (Till),Hardware,Feature Phone,19716.41,55,156385.83,Completed
TXN0001859,2024-03-22 11:21:22,CUST00775,Chebet Karanja,Female,34,Homa Bay,0790148817,M-Pesa,Send Money,N/A,Android,22549.03,105,232022.95,Completed
TXN0000230,2024-03-22 11:22:37,CUST00144,Rotich Omollo,Male,21,Nairobi,0111717059,M-Pesa,Airtime Purchase,N/A,iOS,1112.26,0.0,176084.73,Completed
TXN0005331,2024-03-22 13:49:12,CUST00653,Chebet Kiprono,Female,38,Kilifi,0722874116,M-Pesa,Pay Bill,Electricity (KPLC),Android,91090.23,105,214657.1,Completed
TXN0005639,2024-03-22 18:11:20,CUST00612,Simiyu Njuguna,Male,24,Nakuru,0722282629,M-Pesa,Airtime Purchase,N/A,Feature Phone,738.53,0.0,6513.45,Completed
TXN0000612,2024-03-22 18:26:34,CUST00723,Simiyu Amollo,Male,53,Nairobi,0723213034,M-Pesa,Withdraw Cash,N/A,Android,20799.44,105,166563.84,Completed
TXN0000096,2024-03-22 19:05:38,CUST00298,Njoroge Karanja,Male,59,Nairobi,0759009756,M-Pesa,Pay Bill,Insurance,Android,26693.37,105,118027.51,Completed
TXN0003185,2024-03-22 19:27:25,CUST00225,Jelagat Chepkwony,Female,65,Uasin Gishu,0723481089,M-Pesa,Buy Goods (Till),Fuel Station,Feature Phone,10281.17,55,238144.52,Completed
TXN0002645,2024-03-22 20:35:47,CUST00742,Anyango Ochieng,Male,49,Bungoma,0768090633,Airtel Money,Pay Bill,SACCO,Feature Phone,57671.63,108,48288.86,Completed
TXN0003396,2024-03-22 20:58:27,CUST00503,Adhiambo Odhiambo,Female,70,Kilifi,0701268899,M-Pesa,Send Money,N/A,Android,8098.92,87,143799.0,Completed
TXN0000663,2024-03-22 22:43:57,CUST00280,Anyango Amollo,Female,33,Nairobi,0701848414,M-Pesa,Pay Bill,School Fees,Android,78144.93,100,14842.92,Completed
TXN0004111,2024-03-22 23:25:29,CUST00123,Kiprop Gichuru,Female,61,Bomet,0111675221,M-Pesa,Withdraw Cash,N/A,Feature Phone,19661.83,87,157929.6,Completed
TXN0004666,2024-03-22 23:29:40,CUST00737,Wangari Chepkwony,Female,43,Nairobi,0768885169,M-Pesa,Send Money,N/A,Feature Phone,30241.16,108,201367.63,Completed
TXN0000766,2024-03-23 07:37:02,CUST00684,Wambui Otieno,Female,37,Nairobi,0111234300,M-Pesa,Airtime Purchase,N/A,Feature Phone,1056.13,0.0,101864.31,Completed
TXN0001030,2024-03-23 08:49:57,CUST00530,Barasa Wekesa,Female,33,Bomet,0768081727,M-Pesa,Deposit Cash,N/A,Android,111939.18,0.0,139261.46,Completed
TXN0001840,2024-03-23 09:28:53,CUST00199,Maina Gichuru,Male,44,Homa Bay,0790818278,M-Pesa,Send Money,N/A,Android,30338.41,105,38470.73,Completed
TXN0005593,2024-03-23 09:40:34,CUST00515,Wafula Kimani,Female,37,Kiambu,0723127761,M-Pesa,Buy Goods (Till),Hardware,Android,3238.36,40,92728.6,Completed
TXN0005156,2024-03-23 10:10:08,CUST00314,Moraa Karanja,Male,26,Mombasa,0740062137,M-Pesa,Withdraw Cash,N/A,Android,19649.13,0.0,133303.37,Failed
TXN0002053,2024-03-23 10:41:15,CUST00047,Wangari Sang,Female,47,Uasin Gishu,0768343432,M-Pesa,Buy Goods (Till),Supermarket,Android,14156.22,55,160746.74,Completed
TXN0000654,2024-03-23 10:52:37,CUST00117,Wambui Mutiso,Male,35,Nairobi,0111444931,M-Pesa,Send Money,N/A,Android,14649.01,55,45654.74,Completed
TXN0003939,2024-03-23 12:12:01,CUST00073,Ndungu Makau,Male,49,Kajiado,0790728212,M-Pesa,Deposit Cash,N/A,Feature Phone,85340.21,0.0,4173.78,Completed
TXN0005387,2024-03-23 12:26:36,CUST00775,Chebet Karanja,Female,34,Homa Bay,0790148817,M-Pesa,Send Money,N/A,Android,29920.38,105,65661.07,Completed
TXN0005789,2024-03-23 12:42:51,CUST00162,Kiptoo Waweru,Male,44,Uasin Gishu,0710323043,M-Pesa,Withdraw Cash,N/A,Feature Phone,43509.14,100,164443.4,Completed
TXN0003191,2024-03-23 12:53:30,CUST00186,Maina Mutiso,Female,68,Mombasa,0722027562,M-Pesa,Withdraw Cash,N/A,Android,31576.24,108,207248.39,Completed
TXN0003224,2024-03-23 12:59:56,CUST00356,Maina Kimani,Female,21,Nairobi,0710771297,M-Pesa,Buy Goods (Till),Pharmacy,Feature Phone,26765.99,108,73335.75,Completed
TXN0001792,2024-03-23 14:31:15,CUST00223,Chebet Wekesa,Male,46,Mombasa,0768137448,M-Pesa,Send Money,N/A,Feature Phone,42424.72,108,174650.74,Completed
TXN0000761,2024-03-23 15:56:16,CUST00782,Kipchoge Amollo,Female,33,Kajiado,0759264611,M-Pesa,Send Money,N/A,Android,10648.36,62,235077.31,Completed
TXN0005868,2024-03-23 16:36:03,CUST00795,Mumbi Musyoka,Male,34,Kakamega,0722323715,M-Pesa,Reversal,N/A,iOS,9839.4,0.0,227153.51,Completed
TXN0003812,2024-03-23 17:07:39,CUST00648,Nabwire Makau,Female,18,Kiambu,0759134779,M-Pesa,Airtime Purchase,N/A,Android,605.93,0.0,154350.4,Completed
TXN0002238,2024-03-23 17:44:29,CUST00761,Owino Kariuki,Female,25,Homa Bay,0723323434,M-Pesa,Withdraw Cash,N/A,Android,13927.77,87,8553.79,Completed
TXN0002902,2024-03-23 18:58:47,CUST00135,Muthoni Gichuru,Female,39,Uasin Gishu,0111715501,M-Pesa,Withdraw Cash,N/A,Android,22151.14,100,62018.95,Completed
TXN0000223,2024-03-23 19:19:16,CUST00454,Adhiambo Njuguna,Female,48,Kajiado,0790048242,Airtel Money,Buy Goods (Till),Hardware,iOS,14535.29,55,190713.16,Completed
TXN0001074,2024-03-23 19:19:48,CUST00145,Nasike Kimani,Female,30,Kilifi,0790369055,M-Pesa,Airtime Purchase,N/A,iOS,357.13,0.0,134604.95,Completed
TXN0000970,2024-03-23 20:30:29,CUST00168,Kipchoge Wabwire,Female,52,Trans Nzoia,0722580800,M-Pesa,Reversal,N/A,Android,26867.86,0.0,26990.12,Completed
TXN0003092,2024-03-23 21:06:25,CUST00446,Wanjiku Wekesa,Male,23,Meru,0790487626,M-Pesa,Airtime Purchase,N/A,Android,1253.76,0.0,123439.39,Completed
TXN0001802,2024-03-23 21:26:35,CUST00128,Nyambura Odhiambo,Male,57,Nyeri,0111858006,M-Pesa,Send Money,N/A,Android,35649.8,105,246170.33,Completed
TXN0005477,2024-03-23 23:06:32,CUST00533,Ochieng Kimani,Female,59,Kisumu,0790408396,M-Pesa,Send Money,N/A,Android,20662.52,105,30227.01,Completed
TXN0000876,2024-03-24 03:32:33,CUST00030,Barasa Otieno,Male,63,Mombasa,0759957763,M-Pesa,Buy Goods (Till),Electronics,Android,4857.2,0.0,227410.38,Failed
TXN0004385,2024-03-24 08:06:37,CUST00720,Kariuki Ochieng,Male,47,Kiambu,0790123017,M-Pesa,Buy Goods (Till),Supermarket,Android,19754.37,55,198790.69,Completed
TXN0001091,2024-03-24 08:12:20,CUST00428,Wangari Odhiambo,Female,46,Nyeri,0710273671,M-Pesa,Withdraw Cash,N/A,Android,34655.56,105,27748.45,Completed
TXN0001412,2024-03-24 09:33:40,CUST00128,Nyambura Odhiambo,Male,57,Nyeri,0111858006,M-Pesa,Send Money,N/A,Android,32891.24,100,122603.74,Completed
TXN0005946,2024-03-24 11:14:51,CUST00031,Akinyi Mutiso,Female,60,Kericho,0790563651,M-Pesa,Deposit Cash,N/A,Android,32705.49,0.0,112790.85,Failed
TXN0003722,2024-03-24 12:30:59,CUST00094,Auma Onyango,Male,52,Meru,0759563374,M-Pesa,Withdraw Cash,N/A,Android,47350.79,100,19194.72,Completed
TXN0001130,2024-03-24 15:18:28,CUST00142,Njoroge Ochieng,Female,54,Meru,0768833710,T-Kash,Send Money,N/A,Android,37994.88,100,44408.07,Completed
TXN0000754,2024-03-24 17:24:12,CUST00601,Mutua Ochieng,Female,25,Nairobi,0722536277,Airtel Money,Send Money,N/A,Android,66426.37,108,39419.53,Completed
TXN0000075,2024-03-24 17:40:42,CUST00549,Chelagat Sang,Female,18,Nairobi,0701350373,M-Pesa,Buy Goods (Till),Fuel Station,Android,15317.37,62,82875.53,Completed
TXN0004763,2024-03-24 18:32:44,CUST00161,Ochieng Mutiso,Female,62,Nakuru,0710215228,M-Pesa,Airtime Purchase,N/A,Android,359.81,0.0,126060.06,Completed
TXN0004250,2024-03-24 18:56:36,CUST00706,Gitau Chepkwony,Female,49,Kisumu,0701583545,M-Pesa,Send Money,N/A,Feature Phone,5105.85,0.0,92994.74,Failed
TXN0001127,2024-03-24 20:46:26,CUST00792,Nyokabi Wekesa,Male,61,Nyeri,0759485436,M-Pesa,Buy Goods (Till),Electronics,Android,5845.78,87,150968.47,Completed
TXN0001441,2024-03-24 23:01:01,CUST00342,Ndungu Kimani,Female,43,Kiambu,0701797541,Airtel Money,Airtime Purchase,N/A,Android,784.23,0.0,199632.52,Completed
TXN0000693,2024-03-25 00:36:28,CUST00284,Adhiambo Kiplagat,Female,70,Bungoma,0111149857,M-Pesa,Pay Bill,Electricity (KPLC),Android,69069.01,105,204266.35,Completed
TXN0003435,2024-03-25 00:59:09,CUST00623,Wangari Makau,Female,45,Kilifi,0723032120,Airtel Money,Send Money,N/A,Android,9118.24,55,187769.91,Completed
TXN0001196,2024-03-25 03:42:21,CUST00799,Owino Njoroge,Female,39,Mombasa,0722200478,M-Pesa,Buy Goods (Till),Pharmacy,Android,5282.56,55,36287.15,Completed
TXN0005492,2024-03-25 10:30:31,CUST00344,Chebet Kariuki,Male,57,Nairobi,0768322618,M-Pesa,Airtime Purchase,N/A,Android,725.48,0.0,87809.39,Completed
TXN0003479,2024-03-25 10:51:02,CUST00768,Wanjiku Amollo,Female,40,Kiambu,0111878951,M-Pesa,Buy Goods (Till),Restaurant,Feature Phone,12115.79,62,222786.94,Completed
TXN0003554,2024-03-25 12:14:26,CUST00107,Wairimu Omollo,Male,37,Bomet,0701916547,M-Pesa,Withdraw Cash,N/A,Android,15914.19,62,193462.87,Completed
TXN0005947,2024-03-25 13:22:58,CUST00415,Jelagat Wekesa,Male,37,Migori,0723565836,M-Pesa,Withdraw Cash,N/A,Android,11719.67,62,180708.8,Completed
TXN0001367,2024-03-25 13:47:37,CUST00342,Ndungu Kimani,Female,43,Kiambu,0701797541,Airtel Money,Send Money,N/A,Android,24855.82,100,31202.94,Completed
TXN0000018,2024-03-25 14:26:21,CUST00451,Chelagat Ochieng,Male,38,Nairobi,0740783244,Airtel Money,Send Money,N/A,Android,5224.4,87,211081.33,Completed
TXN0002728,2024-03-25 16:23:07,CUST00726,Adhiambo Otieno,Female,31,Kericho,0768260042,M-Pesa,Withdraw Cash,N/A,Feature Phone,45248.45,100,168463.45,Completed
TXN0004953,2024-03-25 17:02:29,CUST00710,Njeri Kamau,Male,54,Kajiado,0768117762,M-Pesa,Pay Bill,DSTV/GOTV,Android,79967.57,108,95757.62,Completed
TXN0002922,2024-03-25 18:55:38,CUST00058,Mutua Odhiambo,Male,71,Kericho,0722962074,M-Pesa,Send Money,N/A,Feature Phone,12754.37,87,146002.81,Completed
TXN0001291,2024-03-25 19:19:17,CUST00120,Otieno Kiprono,Male,72,Machakos,0701007335,M-Pesa,Send Money,N/A,Android,52218.06,0.0,192151.23,Failed
TXN0000345,2024-03-25 19:23:30,CUST00072,Wafula Onyango,Female,72,Mombasa,0740332608,M-Pesa,Airtime Purchase,N/A,Android,343.08,0.0,45446.68,Completed
TXN0003241,2024-03-25 19:44:00,CUST00273,Barasa Kimani,Male,32,Mombasa,0790208883,M-Pesa,Pay Bill,Rent,Android,143522.15,108,9335.68,Completed
TXN0004637,2024-03-25 21:47:26,CUST00168,Kipchoge Wabwire,Female,52,Trans Nzoia,0722580800,M-Pesa,Buy Goods (Till),Restaurant,Android,22387.93,108,134386.65,Completed
TXN0003452,2024-03-25 22:05:10,CUST00666,Muthoni Wabwire,Male,39,Bungoma,0710820393,M-Pesa,Buy Goods (Till),Hardware,iOS,17439.42,55,60275.49,Completed
TXN0000880,2024-03-25 23:58:45,CUST00274,Chebet Cheptoo,Male,66,Turkana,0722861346,Airtel Money,Buy Goods (Till),Clothing,Android,10243.61,87,220626.59,Completed
TXN0002212,2024-03-26 09:47:54,CUST00489,Anyango Kiplagat,Male,51,Kakamega,0723136978,M-Pesa,Pay Bill,Insurance,Android,111677.75,105,188949.72,Completed
TXN0000323,2024-03-26 10:59:47,CUST00252,Cherono Makau,Female,44,Machakos,0723128778,Airtel Money,Pay Bill,SACCO,Android,70285.41,100,208311.99,Completed
TXN0001915,2024-03-26 12:13:42,CUST00033,Kemboi Mwangi,Male,36,Kisumu,0111092381,M-Pesa,Send Money,N/A,iOS,44927.87,108,174737.09,Completed
TXN0004990,2024-03-26 14:06:16,CUST00371,Maina Wanjala,Female,54,Kisumu,0740471347,M-Pesa,Send Money,N/A,Android,37592.53,108,200052.13,Completed
TXN0001539,2024-03-26 14:11:23,CUST00116,Njoroge Njoroge,Male,20,Bungoma,0722333840,M-Pesa,Pay Bill,DSTV/GOTV,Android,99337.12,105,125847.3,Completed
TXN0002068,2024-03-26 16:47:44,CUST00142,Njoroge Ochieng,Female,54,Meru,0768833710,T-Kash,Buy Goods (Till),Clothing,Android,13318.48,87,91908.57,Completed
TXN0000991,2024-03-26 17:22:39,CUST00454,Adhiambo Njuguna,Female,48,Kajiado,0790048242,Airtel Money,Buy Goods (Till),Electronics,iOS,20936.02,105,192001.35,Completed
TXN0003996,2024-03-26 18:27:38,CUST00427,Simiyu Omollo,Female,49,Nairobi,0759830191,M-Pesa,Buy Goods (Till),Electronics,iOS,10292.07,62,218410.1,Completed
TXN0001801,2024-03-26 21:08:54,CUST00454,Adhiambo Njuguna,Female,48,Kajiado,0790048242,Airtel Money,Buy Goods (Till),Electronics,iOS,11841.3,55,137778.53,Completed
TXN0000065,2024-03-26 21:34:49,CUST00497,Kirui Ochieng,Female,45,Kiambu,0111402230,M-Pesa,Buy Goods (Till),Electronics,Feature Phone,13187.75,62,73854.31,Completed
TXN0005787,2024-03-26 22:17:10,CUST00376,Kiptoo Musyoka,Female,57,Nyeri,0710663952,M-Pesa,Send Money,N/A,Android,11608.13,55,94067.62,Completed
TXN0004901,2024-03-26 23:32:21,CUST00550,Mutua Kiprono,Female,69,Mombasa,0768895694,M-Pesa,Send Money,N/A,Feature Phone,25813.24,105,152395.72,Completed
TXN0005884,2024-03-27 02:18:36,CUST00103,Nyokabi Mwangi,Male,55,Kakamega,0111366170,M-Pesa,Buy Goods (Till),Restaurant,Android,3637.99,33,221412.76,Completed
TXN0001700,2024-03-27 08:02:27,CUST00137,Nasike Amollo,Female,19,Nakuru,0723957760,M-Pesa,Deposit Cash,N/A,iOS,104455.97,0.0,87982.64,Completed
TXN0001423,2024-03-27 09:20:05,CUST00506,Wafula Wekesa,Male,35,Nairobi,0790725607,Airtel Money,Send Money,N/A,Android,23018.47,105,240450.14,Completed
TXN0001177,2024-03-27 10:27:01,CUST00693,Wairimu Ochieng,Male,18,Kakamega,0111398218,M-Pesa,Send Money,N/A,iOS,25716.8,108,205088.95,Completed
TXN0005081,2024-03-27 13:57:38,CUST00346,Owino Musyoka,Female,52,Nairobi,0723432308,Airtel Money,Pay Bill,Internet (ISP),Android,21040.42,105,245700.85,Completed
TXN0004601,2024-03-27 15:21:44,CUST00778,Auma Wanjala,Female,52,Turkana,0790081647,M-Pesa,Send Money,N/A,Feature Phone,12229.8,55,60169.03,Completed
TXN0003497,2024-03-27 16:26:04,CUST00079,Gitau Kimani,Male,24,Kajiado,0768926242,M-Pesa,Send Money,N/A,iOS,12758.65,87,242740.35,Completed
TXN0002628,2024-03-27 16:30:12,CUST00751,Cherono Waweru,Male,25,Nairobi,0710652007,M-Pesa,Airtime Purchase,N/A,Android,511.71,0.0,178874.21,Completed
TXN0004377,2024-03-27 21:38:45,CUST00106,Nyambura Wekesa,Male,71,Meru,0710703796,M-Pesa,Send Money,N/A,Feature Phone,47801.3,108,26056.44,Completed
TXN0003335,2024-03-27 21:56:58,CUST00356,Maina Kimani,Female,21,Nairobi,0710771297,M-Pesa,Pay Bill,Insurance,Feature Phone,69080.83,108,25320.43,Completed
TXN0003367,2024-03-27 23:35:46,CUST00350,Kibet Kamau,Male,27,Nairobi,0759092140,M-Pesa,Withdraw Cash,N/A,Android,47092.08,108,208668.56,Completed
TXN0003519,2024-03-28 01:01:56,CUST00249,Omondi Njuguna,Male,55,Uasin Gishu,0723951253,M-Pesa,Send Money,N/A,Android,22724.74,105,164903.37,Completed
TXN0000381,2024-03-28 04:39:36,CUST00391,Kirui Chepkwony,Male,42,Nairobi,0710956181,M-Pesa,Send Money,N/A,Android,6561.69,87,29910.52,Completed
TXN0004687,2024-03-28 04:46:47,CUST00371,Maina Wanjala,Female,54,Kisumu,0740471347,M-Pesa,Send Money,N/A,Android,8902.97,87,136336.84,Completed
TXN0005353,2024-03-28 06:27:01,CUST00362,Rotich Otieno,Female,41,Uasin Gishu,0768870657,Airtel Money,Withdraw Cash,N/A,Android,25212.88,108,194559.95,Completed
TXN0005545,2024-03-28 06:42:37,CUST00409,Nasike Karanja,Male,61,Nairobi,0768041558,M-Pesa,Send Money,N/A,Android,56953.63,105,219686.52,Completed
TXN0005143,2024-03-28 07:21:38,CUST00489,Anyango Kiplagat,Male,51,Kakamega,0723136978,M-Pesa,Pay Bill,SACCO,Android,69133.45,108,118243.71,Completed
TXN0003895,2024-03-28 08:21:30,CUST00504,Muthoni Kiplagat,Male,27,Nairobi,0790848968,M-Pesa,Pay Bill,SACCO,Android,76471.98,0.0,7716.55,Reversed
TXN0005039,2024-03-28 08:23:42,CUST00380,Otieno Chepkwony,Female,35,Nairobi,0111860396,M-Pesa,Buy Goods (Till),Electronics,Android,7968.5,55,201389.03,Completed
TXN0005049,2024-03-28 10:19:02,CUST00358,Kibet Makau,Female,47,Kiambu,0759154854,M-Pesa,Buy Goods (Till),Hardware,Android,3498.16,0.0,245461.57,Failed
TXN0004266,2024-03-28 11:36:55,CUST00757,Cherono Mutiso,Female,67,Nyeri,0740077382,M-Pesa,Pay Bill,Internet (ISP),Feature Phone,105338.26,0.0,230078.58,Failed
TXN0005627,2024-03-28 13:36:32,CUST00680,Otieno Kiprono,Male,27,Kiambu,0722726397,M-Pesa,Send Money,N/A,Android,24472.55,108,35972.75,Completed
TXN0000030,2024-03-28 16:14:48,CUST00034,Onyango Waweru,Male,58,Uasin Gishu,0768426077,M-Pesa,Pay Bill,Water Utility,Android,22548.1,0.0,239656.29,Failed
TXN0002380,2024-03-28 17:49:17,CUST00106,Nyambura Wekesa,Male,71,Meru,0710703796,M-Pesa,Send Money,N/A,Feature Phone,49310.02,100,229080.98,Completed
TXN0002535,2024-03-28 17:56:19,CUST00414,Waweru Njuguna,Female,68,Kiambu,0740167781,M-Pesa,Buy Goods (Till),Pharmacy,Android,19869.55,55,96943.43,Completed
TXN0000676,2024-03-28 18:46:27,CUST00485,Moraa Njuguna,Male,22,Nairobi,0722579170,M-Pesa,Withdraw Cash,N/A,iOS,25768.23,105,75798.92,Completed
TXN0002860,2024-03-28 19:18:03,CUST00492,Chebet Makau,Male,21,Kajiado,0701693616,M-Pesa,Buy Goods (Till),Supermarket,Android,3754.78,40,14553.79,Completed
TXN0005845,2024-03-28 21:31:04,CUST00203,Otieno Ochieng,Female,72,Nairobi,0701092616,M-Pesa,Airtime Purchase,N/A,iOS,1340.25,0.0,104295.36,Completed
TXN0003976,2024-03-28 21:57:51,CUST00245,Wairimu Waweru,Female,66,Machakos,0759035969,M-Pesa,Send Money,N/A,Android,38773.89,100,86789.1,Completed
TXN0001717,2024-03-29 02:11:53,CUST00742,Anyango Ochieng,Male,49,Bungoma,0768090633,Airtel Money,Withdraw Cash,N/A,Feature Phone,7080.17,87,163015.81,Completed
TXN0001548,2024-03-29 04:33:52,CUST00159,Maina Cheptoo,Male,67,Nairobi,0759929557,Airtel Money,Buy Goods (Till),Supermarket,Android,23167.13,108,115464.94,Completed
TXN0004696,2024-03-29 06:38:03,CUST00476,Mumbi Musyoka,Female,54,Mombasa,0790646155,Airtel Money,Send Money,N/A,Android,1926.5,33,235574.39,Completed
TXN0001852,2024-03-29 07:07:37,CUST00288,Nafula Ruto,Female,61,Nairobi,0710563134,M-Pesa,Pay Bill,Loan Repayment,Android,100347.23,105,38391.21,Completed
TXN0005532,2024-03-29 10:02:00,CUST00222,Wangari Barasa,Male,34,Kericho,0768773202,M-Pesa,Withdraw Cash,N/A,Android,15608.82,62,206958.29,Completed
TXN0003232,2024-03-29 11:42:22,CUST00743,Atieno Kamau,Male,29,Kakamega,0722133950,M-Pesa,Send Money,N/A,Android,43531.86,105,78705.14,Completed
TXN0004007,2024-03-29 12:51:46,CUST00622,Njeri Mutiso,Female,19,Machakos,0701362592,M-Pesa,Buy Goods (Till),Supermarket,Feature Phone,7445.95,55,119306.62,Completed
TXN0002992,2024-03-29 12:58:25,CUST00273,Barasa Kimani,Male,32,Mombasa,0790208883,M-Pesa,Send Money,N/A,Android,13409.94,55,9647.78,Completed
TXN0002264,2024-03-29 13:35:44,CUST00701,Owino Kimani,Male,36,Nairobi,0768679492,T-Kash,Send Money,N/A,Android,30548.86,100,73880.4,Completed
TXN0000914,2024-03-29 14:59:23,CUST00063,Moraa Langat,Female,35,Nakuru,0701925395,Airtel Money,Buy Goods (Till),Supermarket,Feature Phone,15414.66,87,5595.1,Completed
TXN0005163,2024-03-29 15:10:42,CUST00434,Rotich Kiplagat,Male,35,Kilifi,0111272039,M-Pesa,Pay Bill,Water Utility,Feature Phone,40647.51,105,128962.58,Completed
TXN0000341,2024-03-29 17:26:23,CUST00441,Otieno Otieno,Female,39,Nairobi,0722426598,M-Pesa,Deposit Cash,N/A,Feature Phone,52246.07,0.0,100356.94,Completed
TXN0001605,2024-03-29 18:24:50,CUST00146,Gitau Karanja,Male,71,Nairobi,0722934999,Airtel Money,Withdraw Cash,N/A,Android,48645.51,105,202162.89,Completed
TXN0005846,2024-03-29 19:28:50,CUST00712,Nabwire Owuor,Female,37,Meru,0768920397,M-Pesa,Pay Bill,School Fees,Android,17250.32,55,114698.34,Completed
TXN0002704,2024-03-29 20:40:49,CUST00579,Barasa Wabwire,Male,54,Kericho,0759728096,M-Pesa,Withdraw Cash,N/A,Android,62082.32,105,235030.8,Completed
TXN0000909,2024-03-29 21:09:35,CUST00354,Barasa Musyoka,Male,58,Kiambu,0111882163,M-Pesa,Send Money,N/A,Android,34337.81,100,194090.75,Completed
TXN0003952,2024-03-29 21:18:40,CUST00425,Kagwe Gichuru,Female,54,Nairobi,0701556270,M-Pesa,Buy Goods (Till),Fuel Station,Android,6203.15,87,77293.73,Completed
TXN0001016,2024-03-30 03:15:59,CUST00516,Jelagat Musyoka,Female,65,Nairobi,0710687141,Airtel Money,Deposit Cash,N/A,iOS,31659.72,0.0,82756.02,Completed
TXN0005068,2024-03-30 08:43:26,CUST00624,Auma Karanja,Female,39,Nairobi,0111675962,M-Pesa,Airtime Purchase,N/A,Feature Phone,510.93,0.0,214622.09,Completed
TXN0002015,2024-03-30 09:52:08,CUST00514,Owino Waweru,Male,56,Nyeri,0759740066,Airtel Money,Withdraw Cash,N/A,Android,9501.59,87,40334.44,Completed
TXN0001607,2024-03-30 10:17:16,CUST00141,Wafula Omollo,Female,35,Uasin Gishu,0740997764,M-Pesa,Send Money,N/A,Android,11962.89,55,88458.22,Completed
TXN0000287,2024-03-30 11:42:11,CUST00799,Owino Njoroge,Female,39,Mombasa,0722200478,M-Pesa,Send Money,N/A,Android,45849.62,108,90664.04,Completed
TXN0003628,2024-03-30 14:01:49,CUST00666,Muthoni Wabwire,Male,39,Bungoma,0710820393,M-Pesa,Pay Bill,SACCO,iOS,42077.62,108,147274.13,Completed
TXN0004122,2024-03-30 14:14:31,CUST00168,Kipchoge Wabwire,Female,52,Trans Nzoia,0722580800,M-Pesa,Send Money,N/A,Android,20617.13,100,117502.72,Completed
